,IVs,IV_count,rsquared,adj_rsquared
15459,"['0_female', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",10,0.8263406854972069,0.8248801361742228
15454,"['0_female', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '7_num_sunny', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",10,0.8263400806913334,0.8248795262816726
16227,"['1_age', '2_num_chronic', '3_married', '4_urban', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft']",11,0.8264490526352158,0.8248420994188752
16375,"['0_female', '1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",13,0.8267353025465699,0.8248361110905036
15873,"['2_num_chronic', '3_married', '4_urban', '5_hours_tv', '7_num_sunny', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",10,0.8262825717840234,0.8248215336997847
15874,"['2_num_chronic', '3_married', '4_urban', '5_hours_tv', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",10,0.8262824530034831,0.8248214139202492
15870,"['2_num_chronic', '3_married', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",10,0.8262473942472187,0.8247860603048067
13802,"['0_female', '2_num_chronic', '3_married', '4_urban', '6_hours_sm', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft']",9,0.8260794117293244,0.8247640459356806
16160,"['0_female', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",11,0.826345914687498,0.8247380064901599
16159,"['0_female', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '7_num_sunny', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",11,0.8263451863544913,0.8247372714133292
16156,"['0_female', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",11,0.8263444785002154,0.824736557004847
12515,"['2_num_chronic', '3_married', '4_urban', '6_hours_sm', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft']",8,0.8259045674576049,0.8247351606898978
14262,"['1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft']",9,0.826016518461236,0.8247006770042202
15658,"['1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '6_hours_sm', '9_close_friends', '10_worship_days', '11_years_edu', '13_income']",10,0.8261450337503863,0.8246828389122902
14939,"['0_female', '1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '6_hours_sm', '9_close_friends', '10_worship_days', '13_income']",10,0.8261414902778146,0.8246792656375943
16272,"['2_num_chronic', '3_married', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",11,0.8262866393551432,0.8246781823121353
15478,"['0_female', '2_num_chronic', '3_married', '4_urban', '6_hours_sm', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft']",10,0.8261112784479402,0.8246487997132719
14977,"['0_female', '1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft']",10,0.8260973748426155,0.8246347791726627
14763,"['2_num_chronic', '3_married', '4_urban', '6_hours_sm', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft']",9,0.8259361380092789,0.8246196886328785
15473,"['0_female', '2_num_chronic', '3_married', '4_urban', '6_hours_sm', '7_num_sunny', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft']",10,0.8260803915649971,0.8246176530583949
16350,"['0_female', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",12,0.8263494101039992,0.8245938860275442
14758,"['2_num_chronic', '3_married', '4_urban', '6_hours_sm', '7_num_sunny', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft']",9,0.8259049454413969,0.8245882601548192
16215,"['1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '6_hours_sm', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '13_income']",11,0.8261905731870682,0.8245812266425041
12992,"['0_female', '1_age', '2_num_chronic', '3_married', '4_urban', '6_hours_sm', '9_close_friends', '10_worship_days', '12_employed_ft']",9,0.8258969723137051,0.8245802267261617
11705,"['1_age', '2_num_chronic', '3_married', '4_urban', '6_hours_sm', '9_close_friends', '10_worship_days', '12_employed_ft']",8,0.8257381569712119,0.8245676324168624
15935,"['0_female', '1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '6_hours_sm', '8_avg_temp', '9_close_friends', '10_worship_days', '13_income']",11,0.8261755130293104,0.824566027038841
15677,"['1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft']",10,0.8260251603922492,0.8245619573677937
15672,"['1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '7_num_sunny', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft']",10,0.8260195189812084,0.8245562685100664
16210,"['1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '9_close_friends', '10_worship_days', '11_years_edu', '13_income']",11,0.8261524815553203,0.8245427823104621
15925,"['0_female', '1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '9_close_friends', '10_worship_days', '13_income']",11,0.8261415055278227,0.8245317046530803
16161,"['0_female', '2_num_chronic', '3_married', '4_urban', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft']",11,0.8261118208111949,0.8245017450779653
15963,"['0_female', '1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft']",11,0.8261061459668663,0.8244960176887817
15958,"['0_female', '1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '7_num_sunny', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft']",11,0.8261013267337243,0.8244911538331106
15003,"['0_female', '1_age', '2_num_chronic', '3_married', '4_urban', '6_hours_sm', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft']",10,0.8259514056162323,0.8244875822824748
14288,"['1_age', '2_num_chronic', '3_married', '4_urban', '6_hours_sm', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft']",9,0.825791534989682,0.824473991976999
15875,"['2_num_chronic', '3_married', '4_urban', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft']",10,0.8259362690394275,0.8244723184005665
12480,"['2_num_chronic', '3_married', '4_urban', '5_hours_tv', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft']",8,0.8256409173780673,0.8244697396610434
16356,"['1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '13_income']",12,0.8261964678018647,0.8244393975521784
14993,"['0_female', '1_age', '2_num_chronic', '3_married', '4_urban', '6_hours_sm', '7_num_sunny', '9_close_friends', '10_worship_days', '12_employed_ft']",10,0.825902387723,0.8244381521277351
14278,"['1_age', '2_num_chronic', '3_married', '4_urban', '6_hours_sm', '7_num_sunny', '9_close_friends', '10_worship_days', '12_employed_ft']",9,0.8257418784186598,0.8244239598520782
16279,"['0_female', '1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '13_income']",12,0.8261755336301753,0.8244182517460659
13729,"['0_female', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '6_hours_sm', '9_close_friends', '10_worship_days', '13_income']",9,0.8257348951388638,0.824416923757561
16220,"['1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft']",11,0.8260277320557766,0.8244168777229597
13767,"['0_female', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft']",9,0.8257050974004367,0.8243869006580871
14723,"['2_num_chronic', '3_married', '4_urban', '5_hours_tv', '6_hours_sm', '9_close_friends', '10_worship_days', '11_years_edu', '13_income']",9,0.8257009374698708,0.8243827092658614
16298,"['0_female', '1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft']",12,0.826109601120426,0.8243516526903039
15970,"['0_female', '1_age', '2_num_chronic', '3_married', '4_urban', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft']",11,0.825955369424241,0.824343845067058
15684,"['1_age', '2_num_chronic', '3_married', '4_urban', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft']",10,0.8257940780100284,0.8243289314836199
14742,"['2_num_chronic', '3_married', '4_urban', '5_hours_tv', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft']",9,0.8256448109732705,0.8243261582831524
14737,"['2_num_chronic', '3_married', '4_urban', '5_hours_tv', '7_num_sunny', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft']",9,0.8256437716490211,0.8243251110984675
15429,"['0_female', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '6_hours_sm', '8_avg_temp', '9_close_friends', '10_worship_days', '13_income']",10,0.825758076628827,0.8242926273153605
15419,"['0_female', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '9_close_friends', '10_worship_days', '13_income']",10,0.8257348956855775,0.824269251410435
15863,"['2_num_chronic', '3_married', '4_urban', '5_hours_tv', '6_hours_sm', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '13_income']",10,0.825733434787502,0.8242677782255803
15457,"['0_female', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft']",10,0.825708989169109,0.824243127009051
15452,"['0_female', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '7_num_sunny', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft']",10,0.8257087691557272,0.8242429051452623
15858,"['2_num_chronic', '3_married', '4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '9_close_friends', '10_worship_days', '11_years_edu', '13_income']",10,0.825708144830884,0.8242422755695793
9197,"['2_num_chronic', '3_married', '4_urban', '6_hours_sm', '9_close_friends', '10_worship_days', '12_employed_ft']",7,0.825261385586664,0.8242352360053776
10913,"['0_female', '2_num_chronic', '3_married', '4_urban', '6_hours_sm', '9_close_friends', '10_worship_days', '12_employed_ft']",8,0.8253961627927487,0.8242233410482835
15013,"['0_female', '1_age', '2_num_chronic', '3_married', '4_urban', '6_hours_sm', '9_close_friends', '10_worship_days', '11_years_edu', '13_income']",10,0.8256691309869388,0.8242029336024723
15868,"['2_num_chronic', '3_married', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft']",10,0.8256473824361227,0.8241810021370152
16135,"['0_female', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '13_income']",11,0.825758115845392,0.8241447650661827
12506,"['2_num_chronic', '3_married', '4_urban', '6_hours_sm', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft']",8,0.8252999362204531,0.8241264681178196
16266,"['2_num_chronic', '3_married', '4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '13_income']",11,0.8257393413236016,0.8241258167062275
13793,"['0_female', '2_num_chronic', '3_married', '4_urban', '6_hours_sm', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft']",9,0.8254352119368114,0.8241149740438964
11670,"['1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '9_close_friends', '10_worship_days', '12_employed_ft']",8,0.8252840337723922,0.8241104588523076
15985,"['0_female', '1_age', '2_num_chronic', '3_married', '4_urban', '6_hours_sm', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '13_income']",11,0.8257127632384734,0.8240989925277186
16154,"['0_female', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft']",11,0.8257123399319781,0.8240985653017187
12496,"['2_num_chronic', '3_married', '4_urban', '6_hours_sm', '7_num_sunny', '9_close_friends', '10_worship_days', '12_employed_ft']",8,0.8252648016465454,0.8240910975434155
13783,"['0_female', '2_num_chronic', '3_married', '4_urban', '6_hours_sm', '7_num_sunny', '9_close_friends', '10_worship_days', '12_employed_ft']",9,0.825401058485442,0.8240805622891134
15980,"['0_female', '1_age', '2_num_chronic', '3_married', '4_urban', '6_hours_sm', '7_num_sunny', '9_close_friends', '10_worship_days', '11_years_edu', '13_income']",11,0.8256712043261396,0.8240570488106409
12957,"['0_female', '1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '9_close_friends', '10_worship_days', '12_employed_ft']",9,0.825336169532174,0.824015182579056
14749,"['2_num_chronic', '3_married', '4_urban', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft']",9,0.825302380745444,0.8239811382468802
14253,"['1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft']",9,0.8252962851925567,0.8239749965931726
14243,"['1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '7_num_sunny', '9_close_friends', '10_worship_days', '12_employed_ft']",9,0.8252933608112056,0.8239720500946517
15464,"['0_female', '2_num_chronic', '3_married', '4_urban', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft']",10,0.8254389249746026,0.8239707914588297
16306,"['0_female', '1_age', '2_num_chronic', '3_married', '4_urban', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '13_income']",12,0.8257140734274319,0.8239521264022669
9162,"['2_num_chronic', '3_married', '4_urban', '5_hours_tv', '9_close_friends', '10_worship_days', '12_employed_ft']",7,0.824928783089086,0.8239006803052132
14968,"['0_female', '1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft']",10,0.8253486124625039,0.8238797193797663
14958,"['0_female', '1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '7_num_sunny', '9_close_friends', '10_worship_days', '12_employed_ft']",10,0.8253469446750028,0.823878037565457
13803,"['0_female', '2_num_chronic', '3_married', '4_urban', '6_hours_sm', '9_close_friends', '10_worship_days', '11_years_edu', '13_income']",9,0.8251996164550929,0.8238775967476104
15663,"['1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft']",10,0.8253046877175164,0.8238354252088328
10878,"['0_female', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '9_close_friends', '10_worship_days', '12_employed_ft']",8,0.824968409541498,0.823792714559409
14224,"['1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '6_hours_sm', '9_close_friends', '10_worship_days', '13_income']",9,0.8251021579599216,0.8237794011713832
12461,"['2_num_chronic', '3_married', '4_urban', '5_hours_tv', '7_num_sunny', '9_close_friends', '10_worship_days', '12_employed_ft']",8,0.8249377484332426,0.8237618474991251
15479,"['0_female', '2_num_chronic', '3_married', '4_urban', '6_hours_sm', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '13_income']",10,0.8252301250082125,0.8237602353951612
12471,"['2_num_chronic', '3_married', '4_urban', '5_hours_tv', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft']",8,0.8249352942404496,0.8237593768214099
15949,"['0_female', '1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft']",11,0.8253583878873371,0.823741335923331
15474,"['0_female', '2_num_chronic', '3_married', '4_urban', '6_hours_sm', '7_num_sunny', '9_close_friends', '10_worship_days', '11_years_edu', '13_income']",10,0.8252014444001139,0.8237313135708466
